Price,Date,Close,High,Low,Open,Volume
1736,23-11-2016,25.75284004,25.81766755,25.54446465,25.78293802,109705600
1737,25-11-2016,25.88249779,25.90102044,25.68801348,25.72968856,45903600
1738,28-11-2016,25.83156013,26.03993554,25.78988505,25.79914638,108776000
1739,29-11-2016,25.80609131,25.9380621,25.48426777,25.64865232,114115200
1740,30-11-2016,25.58845329,25.97742009,25.53057134,25.83850376,144649200
1741,01-12-2016,25.34998322,25.68569965,25.24348062,25.55372885,148347600
1742,02-12-2016,25.44491005,25.48889914,25.20180511,25.27589395,106112000
1743,05-12-2016,25.26200676,25.47501198,25.06289264,25.46806643,137298000
1744,06-12-2016,25.45648575,25.55141301,25.28052586,25.35229893,104782000
1745,07-12-2016,25.70653915,25.74358446,25.27358317,25.2967356,119994800
1746,08-12-2016,25.95890236,26.03067542,25.60697905,25.66717678,108273200
1747,09-12-2016,26.38259315,26.55623901,26.00288769,26.00288769,137610400
1748,12-12-2016,26.23210907,26.62570575,26.04457029,26.2297933,105497600
1749,13-12-2016,26.66969681,26.83871117,26.3362961,26.35713276,174935200
1750,14-12-2016,26.66969681,26.90353869,26.62107617,26.63496727,136127200
1751,15-12-2016,26.81555557,27.02624676,26.67895499,26.71368275,186098000
1752,16-12-2016,26.85028458,26.97299405,26.77619574,26.9660485,177404400
1753,19-12-2016,27.00541115,27.17674128,26.79935148,26.81092858,111117600
1754,20-12-2016,27.07717896,27.20451997,27.01466722,27.02855832,85700000
1755,21-12-2016,27.10264587,27.18136625,27.03781837,27.04244991,95132800
1756,22-12-2016,26.92437553,26.97531195,26.77388207,26.93826664,104343600
1757,23-12-2016,26.97762489,26.97762489,26.76230392,26.76230392,56998000
1758,27-12-2016,27.14895821,27.27398347,26.97068076,26.97762631,73187600
1759,28-12-2016,27.03318977,27.32491357,26.90353299,27.20914965,83623600
1760,29-12-2016,27.02624512,27.11422506,26.94984051,26.96141584,60158000
1761,30-12-2016,26.81555557,27.13506337,26.72525985,27.00772411,122345200
1762,03-01-2017,26.89196205,26.93363714,26.57013846,26.81092765,115127600
1763,04-01-2017,26.86186218,26.97531211,26.79935044,26.82250287,84472400
1764,05-01-2017,26.99846268,27.05634464,26.81323969,26.8387079,88774400
1765,06-01-2017,27.29945946,27.35734144,26.96605867,27.03783176,127007600
1766,09-01-2017,27.5494976,27.65137042,27.30639443,27.30870844,134247600
1767,10-01-2017,27.57728004,27.63979178,27.38974307,27.49855966,97848400
1768,11-01-2017,27.72546387,27.76713896,27.45920645,27.49162021,110354400
1769,12-01-2017,27.60969162,27.62126872,27.36890248,27.52865724,108344800
1770,13-01-2017,27.56107521,27.69536179,27.50782303,27.57728209,104447600
1771,17-01-2017,27.78334808,27.83891429,27.3712287,27.39901092,137759200
1772,18-01-2017,27.78102303,27.89910271,27.71619552,27.7833388,94852000
1773,19-01-2017,27.7324028,27.80417586,27.63747731,27.64442286,102389200
1774,20-01-2017,27.78334808,27.88753493,27.72083633,27.88753493,130391600
1775,23-01-2017,27.80186653,27.97088088,27.73009169,27.78334388,88200800
1776,24-01-2017,27.7763958,27.80649378,27.66757743,27.67915453,92844000
1777,25-01-2017,28.21861649,28.2695529,27.84817224,27.880586,129510400
1778,26-01-2017,28.23250771,28.34827164,28.15378732,28.16999419,105350400
1779,27-01-2017,28.23482323,28.32743473,28.15378883,28.27881409,82251600
1780,30-01-2017,28.16073227,28.16073227,27.93615173,27.99866348,121510000
1781,31-01-2017,28.09590912,28.10517045,27.92689475,28.04960425,196804000
1782,01-02-2017,29.80921555,30.21207534,29.40635752,29.4109873,447940000
1783,02-02-2017,29.75827026,29.95738433,29.5846244,29.63093102,134841600
1784,03-02-2017,29.88562012,29.91108833,29.67261488,29.70734265,98029200
1785,06-02-2017,30.16576195,30.21438435,29.84393838,29.89719233,107383600
1786,07-02-2017,30.45286369,30.58251875,30.20281314,30.22364981,152735200
1787,08-02-2017,30.57092667,30.6126035,30.38107572,30.41117546,92016400
1788,09-02-2017,30.7918396,30.79881527,30.48954776,30.61278924,113399600
1789,10-02-2017,30.72208405,30.91276172,30.70580867,30.80114751,80262000
1790,13-02-2017,30.99414635,31.1173914,30.8685808,30.94531668,92141600
1791,14-02-2017,31.39641571,31.41269108,30.98483381,31.03599104,132904800
1792,15-02-2017,31.51036835,31.6870947,31.30341528,31.51269593,142492400
1793,16-02-2017,31.47317123,31.60106085,31.35457778,31.54757954,90338400
1794,17-02-2017,31.55920219,31.58478082,31.41503368,31.41503368,88792800
1795,21-02-2017,31.78707123,31.79869852,31.61964818,31.67778108,98028800
1796,22-02-2017,31.88242149,31.88474553,31.64988979,31.72429809,83347600
1797,23-02-2017,31.74754715,31.96845152,31.69406586,31.94520048,83152800
1798,24-02-2017,31.77778244,31.77778244,31.45688756,31.60338367,87106400
1799,27-02-2017,31.84056473,31.95915817,31.68942054,31.88939795,81029600
1800,28-02-2017,31.85450745,31.95914596,31.78707129,31.87543444,93931600
1801,01-03-2017,32.5056076,32.58931917,31.99636612,32.06379876,145658400
1802,02-03-2017,32.31260681,32.61954681,32.26609763,32.55443822,104844000
1803,03-03-2017,32.50326538,32.51489267,32.22655222,32.27073379,84432400
1804,06-03-2017,32.40095901,32.50094947,32.22888787,32.40793468,87000000
1805,07-03-2017,32.4428215,32.54978409,32.27307082,32.33585537,69785200
1806,08-03-2017,32.32189178,32.50791777,32.2800378,32.3102645,74828800
1807,09-03-2017,32.2474823,32.27306092,31.86845818,32.26143718,88623600
1808,10-03-2017,32.35445786,32.40561511,32.23819202,32.38003648,78451200
1809,13-03-2017,32.36840057,32.42188185,32.28004097,32.28701664,69686800
1810,14-03-2017,32.31957626,32.47304446,32.28469439,32.39166051,61236400
1811,15-03-2017,32.6613884,32.728821,32.32886638,32.41722952,102767200
1812,16-03-2017,32.7148819,32.79161778,32.61489143,32.72185756,76928000
1813,17-03-2017,32.55211639,32.78697215,32.5288618,32.78697215,175540000
1814,20-03-2017,32.89392471,32.90322442,32.60790826,32.64743821,86168000
1815,21-03-2017,32.51723862,33.20553415,32.49165998,33.04508668,158119600
1816,22-03-2017,32.88463593,32.92649348,32.49863241,32.51956296,103440800
1817,23-03-2017,32.76836777,32.92183955,32.69628351,32.8474277,81385200
1818,24-03-2017,32.7032547,32.95904096,32.63582208,32.90323208,89582400
1819,27-03-2017,32.75905609,32.83811599,32.23353235,32.4125827,94300400
1820,28-03-2017,33.43804932,33.49385464,32.69859688,32.76603304,133499200
1821,29-03-2017,33.51246262,33.59850175,33.29620987,33.41014812,116760000
1822,30-03-2017,33.46827316,33.60081788,33.36828627,33.52873365,84829200
1823,31-03-2017,33.40549088,33.54733529,33.2543432,33.4194422,78646800
1824,03-04-2017,33.41481018,33.51247309,33.26366597,33.41713777,79942800
1825,04-04-2017,33.66360855,33.69151121,33.29155649,33.31015944,79565600
1826,05-04-2017,33.48920822,33.82405436,33.44037502,33.53571384,110871600
1827,06-04-2017,33.40549088,33.6054682,33.35665768,33.55198337,84596000
1828,07-04-2017,33.33109283,33.52641861,33.31481746,33.42178006,66688800
1829,10-04-2017,33.29155731,33.45665635,33.22877277,33.39154777,75733600
1830,11-04-2017,32.93345642,33.33341111,32.56838005,33.23807229,121517600
1831,12-04-2017,32.97299957,33.05438355,32.78929752,32.92649394,81400000
1832,13-04-2017,32.79859924,33.10786685,32.79859924,32.99857666,71291600
1833,17-04-2017,32.97998047,32.99160777,32.75674841,32.89859293,66328400
1834,18-04-2017,32.83348846,33.02881432,32.81256145,32.8823217,58790000
1835,19-04-2017,32.71255493,33.01949845,32.65907364,32.99159579,69313600
1836,20-04-2017,33.1218071,33.23342129,32.82416689,32.83811822,93278400
1837,21-04-2017,33.08227921,33.17761449,32.98461634,33.12180916,69283600
1838,24-04-2017,33.40084076,33.47292499,33.29387466,33.36828648,68537200
1839,25-04-2017,33.60779572,33.69383128,33.45432399,33.46362724,75486000
1840,26-04-2017,33.41015244,33.62408472,33.34039576,33.59385446,80164800
1841,27-04-2017,33.43571854,33.52175764,33.32410436,33.46594878,56985200
1842,28-04-2017,33.40316772,33.55431542,33.31480812,33.50548221,83441600
1843,01-05-2017,34.08449173,34.22866023,33.70779157,33.74034586,134411600
1844,02-05-2017,34.30073929,34.43560806,34.14494352,34.30771495,181408800
1845,03-05-2017,34.19609451,34.29608494,33.54733295,33.8542728,182788000
1846,04-05-2017,34.0728569,34.21470133,33.90543386,34.07053286,93487600
1847,05-05-2017,34.63792038,34.64256846,34.12634785,34.12634785,109310800
1848,08-05-2017,35.57966232,35.74010971,34.65418746,34.65418746,195009600
1849,09-05-2017,35.80754471,36.0144977,35.68197565,35.7796385,156521600
1850,10-05-2017,35.63780212,35.7959255,35.37039213,35.72384125,103222800
1851,11-05-2017,35.94600296,35.97402435,35.56307718,35.59576583,109020400
1852,12-05-2017,36.44802094,36.52273635,36.11412627,36.12113073,130108000
1853,15-05-2017,36.35461426,36.5764304,36.20284626,36.42699603,104038800
1854,16-05-2017,36.30091858,36.43867769,36.12579998,36.41065985,80194000
1855,17-05-2017,35.08209229,36.09077711,34.95600846,35.86429011,203070800
1856,18-05-2017,35.61678696,35.80358084,35.28756669,35.32025536,134272800
1857,19-05-2017,35.73821259,35.95302436,35.63781294,35.81293158,107843200
1858,22-05-2017,35.95534897,36.09310807,35.70317778,35.9576826,91865600
1859,23-05-2017,35.91099548,36.16783401,35.79658336,36.16783401,79675600
1860,24-05-2017,35.80358887,35.99738726,35.64714998,35.92033463,76712000
1861,25-05-2017,35.92733765,36.03941614,35.73120563,35.89464898,76942400
1862,26-05-2017,35.86662292,36.01372368,35.79657478,35.95768445,87710400
1863,30-05-2017,35.88061523,36.05806738,35.80122903,35.8222424,80507600
1864,31-05-2017,35.66814804,35.9973718,35.57942372,35.95067423,97804800
1865,01-06-2017,35.76622391,35.80124977,35.54207408,35.76389028,65616400
1866,02-06-2017,36.29624176,36.29624176,35.69850427,35.85961393,111082800
1867,05-06-2017,35.94133377,36.06275031,35.83159608,36.03706611,101326800
1868,06-06-2017,36.06275177,36.38030027,35.90631293,35.93433077,106499600
1869,07-06-2017,36.27758026,36.42001025,36.06977293,36.19586036,84278400
1870,08-06-2017,36.18884277,36.31726023,36.0510801,36.24954927,85003200
1871,09-06-2017,34.78556061,36.2355443,34.0944278,36.2355443,259530800
1872,12-06-2017,33.95432663,34.11076548,33.27486565,34.0290456,289229200
1873,13-06-2017,34.22750854,34.42831132,33.89128031,34.36060037,136661600
1874,14-06-2017,33.89363098,34.4400003,33.58542046,34.4400003,126124800
1875,15-06-2017,33.69047165,33.73483558,33.20481269,33.46398827,128661600
1876,16-06-2017,33.21882248,33.7395073,33.20247637,33.57139321,201444400
1877,19-06-2017,34.16913223,34.26253093,33.54337696,33.54337696,130165600
1878,20-06-2017,33.8585968,34.29289108,33.84225425,34.29289108,99600400
1879,21-06-2017,34.05939102,34.10609215,33.76519313,33.97767117,85063200
1880,22-06-2017,34.00335693,34.2531909,33.88427403,34.03604559,76425200
1881,23-06-2017,34.15512848,34.36060209,33.88194391,33.88661474,141757600
1882,26-06-2017,34.04773331,34.62212042,33.94499647,34.3629447,102769600
1883,27-06-2017,33.55973053,34.1271167,33.53404632,33.85859935,99047600
1884,28-06-2017,34.05006027,34.1154376,33.4266385,33.73718257,88329600
1885,29-06-2017,33.54805374,33.88661923,33.2211671,33.78855324,125997600
1886,30-06-2017,33.62744522,33.84692779,33.57140598,33.72784485,92096400
1887,03-07-2017,33.50601578,33.92630101,33.41262064,33.82823505,57111200
1888,05-07-2017,33.64378357,33.80722688,33.32390141,33.55038841,86278400
1889,06-07-2017,33.32623291,33.50602232,33.2515175,33.39394742,96515200
1890,07-07-2017,33.66480255,33.79789442,33.36593372,33.36593372,76806800
1891,10-07-2017,33.8702774,34.0780847,33.47567619,33.64846119,84362400
1892,11-07-2017,33.98002625,34.05474525,33.71151238,33.79323229,79127200
1893,12-07-2017,34.02903748,34.1317707,33.81422582,34.05938893,99538000
1894,13-07-2017,34.5030365,34.67115065,33.95900093,33.97300985,100797600
1895,14-07-2017,34.79956818,34.8672827,34.40029975,34.54973415,80528400
1896,17-07-2017,34.92098999,35.23386776,34.68983567,34.74820855,95174000
1897,18-07-2017,35.04238892,35.0540642,34.71316519,34.83691535,71475200
1898,19-07-2017,35.26187897,35.35527412,35.01204141,35.13579159,83692000
1899,20-07-2017,35.10310745,35.42999765,35.06808516,35.37395842,68974800
1900,21-07-2017,35.08676147,35.12645459,34.7622085,35.02138415,105010400
1901,24-07-2017,35.51171494,35.59343837,35.00036807,35.15914412,85972800
1902,25-07-2017,35.66349411,35.92033263,35.44401152,35.44401152,75415600
1903,26-07-2017,35.83159256,35.94133024,35.73819386,35.80590836,63124000
1904,27-07-2017,35.15447998,35.95535769,34.39329897,35.89931844,129905200
1905,28-07-2017,34.90697098,35.07741873,34.8345892,34.9980325,68854800
1906,31-07-2017,34.72718811,35.10077592,34.58709535,35.00037272,79383600
1907,01-08-2017,35.03539658,35.0750897,34.6524707,34.81358039,141474400
1908,02-08-2017,36.69085312,37.30026606,36.46203245,37.19052477,279747200
1909,03-08-2017,36.32426453,36.70719034,36.19584352,36.66983086,108389200
1910,04-08-2017,36.515728,36.75155308,36.35228469,36.44101258,82239600
1911,07-08-2017,37.08078766,37.10647187,36.58111595,36.6721775,87481200
1912,08-08-2017,37.37731934,37.78592946,36.9547003,37.03175292,144823600
1913,09-08-2017,37.60614395,37.65517874,37.1508362,37.1858585,104526000
1914,10-08-2017,36.40830612,37.50533547,36.24656379,37.4818932,163217200
1915,11-08-2017,36.91463852,37.17014643,36.58412535,36.70836153,105028400
1916,14-08-2017,37.47018814,37.55457532,37.21233744,37.34595196,88490800
1917,15-08-2017,37.88039398,38.02103686,37.53815619,37.66004954,117862000
1918,16-08-2017,37.72801971,38.09369613,37.54049234,37.96008525,110686400
1919,17-08-2017,37.00370789,37.67177322,36.99901872,37.62723505,111762400
1920,18-08-2017,36.91931915,37.3881359,36.73648091,37.00370631,109712400
1921,21-08-2017,36.85133743,37.01073339,36.35907848,36.91931428,105474000
1922,22-08-2017,37.45376968,37.50533981,37.04121223,37.09043599,86418400
1923,23-08-2017,37.50065231,37.61551371,37.24280524,37.2873434,77596400
1924,24-08-2017,37.33421326,37.67879377,37.16543898,37.60612418,79275600
1925,25-08-2017,37.47251892,37.63660405,37.33421885,37.42329159,101920400
1926,28-08-2017,37.84994125,37.97417747,37.48895016,37.53817752,103864000
1927,29-08-2017,38.18746567,38.23668942,37.5053365,37.52877877,118067600
1928,30-08-2017,38.29060364,38.41718257,38.11714018,38.39608667,109078400
1929,31-08-2017,38.44296265,38.56485597,38.32106932,38.35857551,107140400
1930,01-09-2017,38.45470047,38.66332381,38.35624937,38.63050678,66364400
1931,05-09-2017,37.99290466,38.50157034,37.63660298,38.38436617,117874000
1932,06-09-2017,37.95305634,38.20621778,37.62722888,38.14058373,86606800
1933,07-09-2017,37.80070114,38.03042397,37.58973499,37.99526056,87714000
1934,08-09-2017,37.18419266,37.77489904,37.16075039,37.70692221,114446000
1935,11-09-2017,37.8569603,37.98588564,37.47956259,37.62255187,126323200
1936,12-09-2017,37.70692825,38.43359559,37.21701565,38.11714288,286856000
1937,13-09-2017,37.42329025,37.49595984,37.01542203,37.47486037,179629600
1938,14-09-2017,37.10216904,37.36470536,37.05763086,37.26860061,95042800
1939,15-09-2017,37.47721481,37.7327191,37.03652589,37.14669812,196458400
1940,18-09-2017,37.19356918,37.62253686,37.03651603,37.53111775,113077600
1941,19-09-2017,37.20763779,37.45142448,37.13966094,37.39047602,83242400
1942,20-09-2017,36.58411407,37.09746537,36.05903807,37.01307822,211805600
1943,21-09-2017,35.95590591,36.52083104,35.80588467,36.52083104,150046800
1944,22-09-2017,35.60429382,35.69337017,35.2925302,35.52224945,186581600
1945,25-09-2017,35.29019165,35.59023417,34.96436406,35.1589235,177549200
1946,26-09-2017,35.89730453,36.08014281,35.55741305,35.57850895,146640000
1947,27-09-2017,36.15280533,36.26766673,35.99106297,36.05201144,102016800
1948,28-09-2017,35.93011856,36.16452696,35.79416126,36.07310783,88022000
1949,29-09-2017,36.12701416,36.12936053,35.6300696,35.91370528,105199200
1950,02-10-2017,36.05435562,36.20437686,35.79885132,36.15983869,74795200
1951,03-10-2017,36.21140289,36.35439214,36.07779199,36.10123068,64921200
1952,04-10-2017,35.97699356,36.06606988,35.73789961,36.01215696,80655200
1953,05-10-2017,36.42470932,36.43643045,36.11060302,36.14107367,85135200
1954,06-10-2017,36.40362167,36.44815984,36.23015819,36.32626648,69630400
1955,09-10-2017,36.53020477,36.73882811,36.44816398,36.52317281,65051600
1956,10-10-2017,36.54426575,37.03652479,36.3567419,36.58177195,62468000
1957,11-10-2017,36.69664001,36.79743392,36.50911256,36.5606827,67622400
1958,12-10-2017,36.56770706,36.8888454,36.5044158,36.64975142,64500400
1959,13-10-2017,36.79976654,36.86774339,36.66380927,36.73881808,65576800
1960,16-10-2017,37.47721481,37.50534268,36.95448152,37.01308362,96486000
1961,17-10-2017,37.61550903,37.70927094,37.32484139,37.4537667,75989200
1962,18-10-2017,37.44908524,37.67177608,37.41158261,37.60379564,65496800
1963,19-10-2017,36.5630188,36.82086945,36.33798875,36.74351426,170336800
1964,20-10-2017,36.62631607,36.9779287,36.5583392,36.71070325,95896400
1965,23-10-2017,36.6075592,36.96386097,36.45050601,36.77633354,87937200
1966,24-10-2017,36.82556152,36.90057035,36.61459181,36.63568771,71028800
1967,25-10-2017,36.66381073,36.9310361,36.39658536,36.7810149,84828400
1968,26-10-2017,36.89822769,36.99667879,36.75054925,36.85603232,68002000
1969,27-10-2017,38.22029495,38.3492203,37.20061686,37.33891697,177816800
1970,30-10-2017,39.08057022,39.397023,38.37734499,38.41719399,178803200
1971,31-10-2017,39.62438583,39.76737507,39.13213045,39.35716046,144187200
1972,01-11-2017,39.12041473,39.83536101,38.82037229,39.81895071,134551200
1973,02-11-2017,39.40639114,39.49781026,38.74301503,39.05243579,165573600
1974,03-11-2017,40.43545151,40.84800903,40.11196675,40.78706413,237594400
1975,06-11-2017,40.84566116,41.01912466,40.25260823,40.40497225,140105200
1976,07-11-2017,40.97693634,41.08007662,40.69330415,40.76597019,97446000
1977,08-11-2017,41.3121376,41.3121376,40.8644167,40.9417719,97638000
1978,09-11-2017,41.22773743,41.27930754,40.58545733,41.04724201,117930400
1979,10-11-2017,41.09130478,41.25833462,40.99720579,41.19481583,100582000
1980,13-11-2017,40.92662811,41.05131089,40.79253328,40.81605982,67928400
1981,14-11-2017,40.30792236,40.81135957,40.27028133,40.70784851,99130000
1982,15-11-2017,39.77624893,40.06796153,39.61157391,39.98562223,116632400
1983,16-11-2017,40.2514534,40.43259411,40.06325185,40.27027032,94550000
1984,17-11-2017,40.02796173,40.3196743,39.907985,40.23733501,87598000
1985,20-11-2017,39.98797226,40.1244183,39.88916725,40.06089951,65049600
1986,21-11-2017,40.7313652,40.86310521,40.1761726,40.1761726,100525200
1987,22-11-2017,41.15952301,41.16893147,40.71019267,40.78311992,102355600
1988,24-11-2017,41.16187286,41.28655562,41.08659081,41.19245665,56106800
1989,27-11-2017,40.95484924,41.18774905,40.77841098,41.1806918,82867200
1990,28-11-2017,40.71490479,41.13835384,40.43024941,41.0042626,105715200
1991,29-11-2017,39.87034225,40.67960635,39.32456175,40.61138513,166665600
1992,30-11-2017,40.42789459,40.49611582,39.62568765,40.09383494,166108800
1993,01-12-2017,40.23969269,40.38554719,39.63980179,39.9809151,159037200
1994,04-12-2017,39.94562531,40.60903134,39.90563306,40.57609634,130169600
1995,05-12-2017,39.90799713,40.35027036,39.61628447,39.77155106,109400800
1996,06-12-2017,39.75976563,40.03971486,39.15987852,39.40453795,114240000
1997,07-12-2017,39.83271027,40.0961903,39.73625647,39.76448545,102693200
1998,08-12-2017,39.84445572,40.22791595,39.71507056,40.10793925,93420800
1999,11-12-2017,40.62079239,40.6725479,39.7080173,39.80447108,141095200
2000,12-12-2017,40.39260101,40.5549248,40.33614306,40.49846326,77636800
2001,13-12-2017,40.52669144,40.82545763,40.46317266,40.58079816,95273600
2002,14-12-2017,40.51493454,40.72901385,40.38083972,40.557278,81906000
2003,15-12-2017,40.92662811,40.97367761,40.5714003,40.84664361,160677200
2004,18-12-2017,41.50298691,41.68648243,41.13599587,41.1407019,117684400
2005,19-12-2017,41.06071091,41.26067571,40.95484867,41.1759852,109745600
2006,20-12-2017,41.01603317,41.26775,40.75725551,41.13836117,93902400
2007,21-12-2017,41.17128754,41.40889341,40.9572118,40.9736775,83799600
2008,22-12-2017,41.17128754,41.26774133,41.05131079,41.09365425,65397600
2009,26-12-2017,40.12677002,40.33849451,39.91739316,40.18087675,132742000
2010,27-12-2017,40.13382721,40.17617067,39.92445394,40.01620169,85992800
2011,28-12-2017,40.24674606,40.42789036,40.10559401,40.22792555,65920800
2012,29-12-2017,39.81153107,40.13147261,39.80917985,40.11500691,103999600
2013,02-01-2018,40.52433777,40.53374982,39.81858474,40.0303128,102223600
2014,03-01-2018,40.51728058,41.06306465,40.45376539,40.5878566,118071600
2015,04-01-2018,40.70548248,40.8089935,40.48199474,40.59020819,89738400
2016,05-01-2018,41.16893387,41.25597561,40.71019504,40.8019428,94640000
2017,08-01-2018,41.01603317,41.31244828,40.91722455,41.01603317,82271200
2018,09-01-2018,41.01131439,41.18304665,40.79488387,41.06306991,86336000
2019,10-01-2018,41.00190353,41.00425834,40.69843126,40.73607229,95839600
2020,11-01-2018,41.23480988,41.28421418,41.0489631,41.07248605,74670800
2021,12-01-2018,41.66060638,41.72412517,41.32184431,41.44652707,101672400
2022,16-01-2018,41.44889069,42.20169347,41.43712741,41.85116805,118263600
2023,17-01-2018,42.13346481,42.16875104,41.18540336,41.43947134,137547200
2024,18-01-2018,42.17110825,42.36872189,41.93350594,42.19698601,124773600
2025,19-01-2018,41.98290634,42.24638638,41.73589201,42.01819257,129700400
2026,22-01-2018,41.63943481,41.82293034,41.54533583,41.71001085,108434400
2027,23-01-2018,41.64884567,42.21345036,41.59709374,41.71001324,130756400
2028,24-01-2018,40.98544312,41.71001687,40.74548601,41.69825359,204420400
2029,25-01-2018,40.25380325,41.15716633,40.11735723,41.05365531,166116000
2030,26-01-2018,40.34790421,40.46317851,40.00679092,40.46317851,156572000
2031,29-01-2018,39.51277542,40.03032711,39.30340209,40.03032711,202561600
2032,30-01-2018,39.27986145,39.37396042,38.74584065,38.94109942,184192800
2033,31-01-2018,39.3880806,39.62568645,39.16929885,39.25634059,129915600
2034,01-02-2018,39.47042465,39.66803469,39.23046755,39.32692135,188923200
2035,02-02-2018,37.75780106,39.23988368,37.66370205,39.05168209,346375200
2036,05-02-2018,36.8144455,38.55295096,36.69917117,37.428451,290954000
2037,06-02-2018,38.3529892,38.51531304,36.2286719,36.42393076,272975200
2038,07-02-2018,37.5319519,38.44002112,37.42138721,38.36709387,206434400
2039,08-02-2018,36.4991951,37.87541503,36.47096612,37.70838522,217562000
2040,09-02-2018,36.94562912,37.29521912,35.48821298,37.10152868,282690400
2041,12-02-2018,38.43375397,38.71248021,37.20545834,37.43930768,243278000
2042,13-02-2018,38.81879044,38.9156375,38.18338431,38.2542481,130196800
2043,14-02-2018,39.53449631,39.57465161,38.47391492,38.5117058,162579600
2044,15-02-2018,40.86201096,40.88562982,39.9195308,40.1061353,204588800
2045,16-02-2018,40.72972488,41.29427075,40.57382888,40.71319204,160704400
2046,20-02-2018,40.59271622,41.16197995,40.49114398,40.63995753,135722000
2047,21-02-2018,40.4084816,41.12891984,40.39430596,40.82421026,149886400
2048,22-02-2018,40.74625015,41.08875414,40.55964572,40.58090377,123967600
2049,23-02-2018,41.45489502,41.49032511,40.99192139,41.02262987,135249600
2050,26-02-2018,42.27453995,42.3737478,41.62260109,41.65567037,152648800
2051,27-02-2018,42.13754272,42.63122124,42.08321538,42.30525357,155712400
2052,28-02-2018,42.07376099,42.6642865,42.05722815,42.34304048,151128400
2053,01-03-2018,41.33678436,42.46586881,40.78405337,42.17296687,195208000
2054,02-03-2018,41.62260056,41.64385861,40.7344479,40.81712292,153816000
2055,05-03-2018,41.7666893,41.98400225,41.22340512,41.38639073,113605600
2056,06-03-2018,41.73125458,42.10446712,41.60370266,42.02415652,95154000
2057,07-03-2018,41.34386826,41.53756234,41.16434981,41.3226102,126814000
2058,08-03-2018,41.7950325,41.83754861,41.35332059,41.45016403,95096400
2059,09-03-2018,42.51310349,42.5178287,41.90132004,42.03596156,128740800
2060,12-03-2018,42.92411423,43.08237462,42.56743815,42.5863318,128828400
2061,13-03-2018,42.510746,43.34456764,42.33831358,43.12961551,126774000
2062,14-03-2018,42.14935303,42.64067073,42.00053943,42.5934294,117473600
2063,15-03-2018,42.19894028,42.57451714,42.06194157,42.1635102,90975200
2064,16-03-2018,42.05013275,42.30996176,41.95564653,42.1989427,157618800
2065,19-03-2018,41.40764999,41.92022571,41.0202654,41.88479562,133787200
2066,20-03-2018,41.39347458,41.76196189,41.3226108,41.39347458,78597600
2067,21-03-2018,40.45572281,41.35804392,40.4533584,41.34623269,148219600
2068,22-03-2018,39.88408661,40.78876834,39.82503407,40.15572685,165963200
2069,23-03-2018,38.9605217,40.13684781,38.9605217,39.77544639,164115200
2070,26-03-2018,40.81003952,40.88798932,39.31482844,39.69985224,150164800
2071,27-03-2018,39.76363754,41.37222897,39.42821938,41.02499957,163690400
2072,28-03-2018,39.32427216,40.16045826,39.01956259,39.50615501,166674000
2073,29-03-2018,39.63135529,40.56911026,39.42348911,39.6384413,153594000
2074,02-04-2018,39.37151337,39.90535071,38.84949086,39.36206654,150347200
2075,03-04-2018,39.77544022,39.86047604,38.94634361,39.59828254,121112000
2076,04-04-2018,40.536026,40.63050862,38.92034936,38.94633262,138422000
2077,05-04-2018,40.81712723,41.15490612,40.64705558,40.76516069,107732800
2078,06-04-2018,39.77306747,40.74152696,39.73054777,40.38485092,140021200
2079,09-04-2018,40.16753769,40.88561498,40.12029638,40.1273824,116070800
2080,10-04-2018,40.92341995,41.10057761,40.51713809,40.8643674,113634400
2081,11-04-2018,40.73209,41.0816801,40.55729314,40.68248427,89726400
2082,12-04-2018,41.13363647,41.33677735,40.87380386,40.96120407,91557200
2083,13-04-2018,41.27300644,41.5351999,41.06514392,41.28481767,100497200
2084,16-04-2018,41.5304718,41.61786841,41.29662245,41.34386376,86313600
2085,17-04-2018,42.10211182,42.26745825,41.66984667,41.68874392,106421600
2086,18-04-2018,42.00762177,42.23911036,41.78086199,42.00053575,83018000
2087,19-04-2018,40.81712723,41.42891084,40.78405794,41.04388702,139235200
2088,20-04-2018,39.14474487,40.44390065,39.07624191,40.29745152,261964400
2089,23-04-2018,39.03137207,39.42820345,38.7597282,39.4069454,146062000
2090,24-04-2018,38.4880867,39.28883905,38.08180491,39.13293947,134768000
2091,25-04-2018,38.65579605,39.0738891,38.36289772,38.41249984,113528400
2092,26-04-2018,38.79043198,39.14710801,38.5896519,38.76680952,111852000
2093,27-04-2018,38.34164429,38.81642553,37.94244844,38.73847572,142623200
2094,30-04-2018,39.03609467,39.50851505,38.22825625,38.29675922,169709600
2095,01-05-2018,39.94313431,39.96675316,39.03844908,39.30772848,214277600
2096,02-05-2018,41.70763016,41.98635642,41.053327,41.3911058,266157600
2097,03-05-2018,41.7832222,41.92731056,41.20450793,41.54465119,136272800
2098,04-05-2018,43.4225235,43.52173135,42.08557284,42.10447009,224805200
2099,07-05-2018,43.73668289,44.32956922,43.63983584,43.7414045,169805600
2100,08-05-2018,43.94689941,43.98705471,43.3847181,43.69651723,113611200
2101,09-05-2018,44.25634384,44.26579066,43.75085415,44.06501415,92844800
2102,10-05-2018,44.88938522,44.96733502,44.32484298,44.34610464,111957200
2103,11-05-2018,44.71865463,45.06722284,44.4483368,44.93206573,104848800
